0.5016126230253024,0.46480874205361955,0.0064686222029793905
0.8258325798418348,0.5888574592943521,0.758821657208579
0.4427737517455843,0.8083315137812319,0.34773931241964406
0.15565098880727823,0.9646756102819124,0.3497028089630069
0.3834907413696538,0.49890284331880785,0.6218392887251304
0.17530809274130932,0.1490989032106791,0.8858574257213183
0.5393752110870185,0.29234347336770417,0.4639056011630288
0.07854913379008477,0.8519586383967371,0.9803878726104358
0.40101433121286223,0.9349279475734941,0.7774807914253372
0.9875954626807137,0.984936020169859,0.38763100571720244
