0.5933544267730025,0.23322439195634626,0.7194720650674293
0.8335023610088338,0.025155995922334307,0.6589992135781325
0.954937640029527,0.30464738663743784,0.6235725469750298
0.40465876288876823,0.8523392012870408,0.8476781614394824
0.7813985220960286,0.15518061117560944,0.6396325073408291
0.7120424663991519,0.04450141019660303,0.032406551916719706
0.7882437671370194,0.32173846099266645,0.3814038487006085
0.65582102436964,0.23719867286008978,0.7262938587776862
0.42936417882929667,0.3639924062616987,0.6577990051831116
0.7015444355015159,0.7033436118892504,0.5954987021521346
